Seq1,Seq2,Distance
HXB2,B|-|EU613559|2003,0.0203344
HXB2,B|-|EU613567|2003,0.0178685
HXB2,B|-|EU613576|2003,0.019382
HXB2,B|-|EU613581|2003,0.0221024
HXB2,B|-|EU613624|2003,0.0221296
HXB2,B|-|EU613641|2003,0.0223071
HXB2,B|-|EU613643|2003,0.0231804
HXB2,B|-|EU613681|2003,0.0196803
HXB2,B|-|EU613682|2003,0.0213837
HXB2,B|-|EU613687|2003,0.0246634
HXB2,B|-|EU613689|2003,0.0247381
HXB2,B|-|EU613693|2003,0.024724
HXB2,B|-|EU613700|2003,0.0248962
HXB2,B|-|EU613710|2003,0.0236705
HXB2,B|-|EU613726|2003,0.0212624
HXB2,B|-|EU613736|2003,0.0229781
HXB2,B|-|EU613754|2003,0.0220977
HXB2,B|-|EU613772|2003,0.019639
HXB2,B|-|EU613779|2003,0.0224087
HXB2,B|-|EU613789|2003,0.0204432
HXB2,B|-|EU613812|2003,0.0188392
HXB2,B|-|EU613834|2003,0.0195355
HXB2,B|-|EU613840|2003,0.0177974
HXB2,B|-|EU613841|2003,0.0222853
HXB2,B|-|EU613851|2003,0.0240323
HXB2,B|-|EU613854|2003,0.0223309
HXB2,B|-|EU613855|2003,0.022785
HXB2,B|-|EU613856|2003,0.0248213
HXB2,B|-|EU613862|2003,0.0204178
HXB2,B|-|EU613863|2003,0.0230492
HXB2,B|-|EU613880|2003,0.0213247
HXB2,B|-|EU613913|2003,0.024769
HXB2,B|-|EU613914|2003,0.0161283
HXB2,B|-|EU613919|2003,0.0186766
HXB2,B|-|EU613920|2003,0.0216368
HXB2,B|-|EU613924|2003,0.0238039
HXB2,B|-|EU613925|2003,0.0249312
HXB2,B|-|EU613926|2003,0.0203327
HXB2,B|-|EU613929|2003,0.0221385
HXB2,B|-|EU613950|2003,0.0237307
HXB2,B|-|EU613954|2003,0.0187485
HXB2,B|-|EU613978|2003,0.0247375
HXB2,B|-|EU613985|2003,0.0214637
HXB2,B|-|EU614004|2003,0.0206105
HXB2,B|-|EU614014|2003,0.0179878
HXB2,B|-|EU614024|2003,0.0221096
HXB2,B|-|EU614026|2003,0.0231024
HXB2,B|-|EU614029|2003,0.0230884
HXB2,B|-|EU614032|2003,0.0238614
HXB2,B|-|EU614035|2003,0.0206462
HXB2,B|-|EU614051|2003,0.0163196
HXB2,B|-|EU614067|2003,0.0178998
HXB2,B|-|EU614086|2003,0.0229285
HXB2,B|-|EU614113|2003,0.0248096
HXB2,B|-|EU614150|2003,0.0199095
HXB2,B|-|EU614160|2003,0.0238433
HXB2,B|-|EU614169|2003,0.0220499
HXB2,B|-|EU614175|2003,0.0187493
HXB2,B|-|EU614180|2003,0.0241243
HXB2,B|-|EU614187|2003,0.0220592
HXB2,B|-|EU614200|2003,0.0186623
HXB2,B|-|EU614201|2003,0.0210856
HXB2,B|-|EU614204|2003,0.0222929
HXB2,B|-|EU614207|2003,0.0221043
HXB2,B|-|EU614216|2003,0.0220513
HXB2,B|-|EU614232|2003,0.0204813
HXB2,B|-|EU614237|2003,0.0230481
HXB2,B|-|EU614238|2003,0.0247604
HXB2,B|-|EU614249|2003,0.0247319
HXB2,B|-|EU614252|2003,0.0205392
HXB2,B|-|EU614274|2003,0.0248924
HXB2,B|-|EU614282|2003,0.0223371
HXB2,B|-|EU614283|2003,0.0240214
HXB2,B|-|EU614284|2003,0.0229825
HXB2,B|-|EU614288|2003,0.0231026
HXB2,B|-|EU614292|2003,0.0188497
HXB2,B|-|EU614296|2003,0.024924
HXB2,B|-|EU614298|2003,0.0247692
HXB2,B|-|EU614308|2003,0.0185802
HXB2,B|-|EU614314|2003,0.0230214
HXB2,B|-|EU614336|2003,0.024149
HXB2,B|-|EU614345|2003,0.0232546
HXB2,B|-|EU614347|2003,0.0238734
HXB2,B|-|EU614353|2003,0.0197701
HXB2,B|-|EU614364|2003,0.0196378
HXB2,B|-|EU614389|2003,0.0222813
HXB2,B|-|EU614411|2003,0.0188034
HXB2,B|-|EU614430|2003,0.0248005
HXB2,B|-|EU614460|2003,0.0231348
HXB2,B|-|EU614467|2003,0.0161907
HXB2,B|-|EU614468|2003,0.0248493
HXB2,B|-|EU614478|2003,0.0221804
HXB2,B|-|EU614502|2003,0.0204183
HXB2,B|-|EU614508|2003,0.0240273
HXB2,B|-|EU614511|2003,0.0248442
HXB2,B|-|EU614514|2003,0.0232082
HXB2,B|-|EU614540|2003,0.0222341
HXB2,B|-|EU614544|2003,0.02482
HXB2,B|-|EU614549|2003,0.0143276
HXB2,B|-|EU614562|2003,0.0212867
HXB2,B|-|EU614592|2003,0.0240229
HXB2,B|-|EU614633|2003,0.0197003
HXB2,B|-|EU614644|2003,0.0212537
HXB2,B|-|EU614651|2003,0.0230129
HXB2,B|-|EU614662|2003,0.0245348
HXB2,B|-|EU614679|2003,0.0247122
HXB2,B|-|EU614687|2003,0.0221102
HXB2,B|-|EU614700|2003,0.0243177
HXB2,B|-|EU614711|2003,0.0229441
HXB2,B|-|EU614729|2003,0.0241184
HXB2,B|-|EU614732|2003,0.023943
HXB2,B|-|EU614781|2003,0.0197468
HXB2,B|-|EU614795|2003,0.0221827
HXB2,B|-|EU614803|2003,0.0222801
HXB2,B|-|EU614804|2003,0.0246176
HXB2,B|-|EU614852|2003,0.022256
HXB2,B|-|EU614863|2003,0.0240387
HXB2,B|-|EU614864|2003,0.0231466
HXB2,B|-|EU614885|2003,0.0230661
HXB2,B|-|EU614888|2003,0.0242094
HXB2,B|-|EU614889|2003,0.0238943
HXB2,B|-|EU614896|2003,0.0153093
HXB2,B|-|EU614909|2003,0.0161088
HXB2,B|-|EU614927|2003,0.022273
HXB2,B|-|EU614961|2003,0.0247665
HXB2,B|-|EU614966|2003,0.0213998
HXB2,B|-|EU614970|2003,0.0238323
HXB2,B|-|EU614979|2003,0.0248328
HXB2,B|-|EU614980|2003,0.0231066
HXB2,B|-|EU614990|2003,0.0196055
HXB2,B|-|EU615001|2003,0.017154
HXB2,B|-|EU615024|2003,0.0241697
HXB2,B|-|EU615044|2003,0.0239643
HXB2,B|-|EU615047|2003,0.0247102
HXB2,B|-|EU615055|2003,0.0248053
HXB2,B|-|EU615100|2003,0.021393
HXB2,B|-|EU615112|2003,0.019599
HXB2,B|-|EU615158|2003,0.0247737
HXB2,B|-|EU615176|2003,0.0222428
HXB2,B|-|EU615177|2003,0.0236679
HXB2,B|-|EU615210|2003,0.0238136
HXB2,B|-|EU615214|2003,0.0214507
HXB2,B|-|EU615219|2003,0.0222402
HXB2,B|-|EU615244|2003,0.0215728
HXB2,B|-|EU615256|2003,0.0236538
HXB2,B|-|EU615269|2003,0.0221488
HXB2,B|-|EU615279|2003,0.0247065
HXB2,B|-|EU615286|2003,0.0212815
HXB2,B|-|EU615295|2003,0.0205727
HXB2,B|-|EU615296|2003,0.0220525
HXB2,B|-|EU615313|2003,0.0214252
HXB2,B|-|EU615322|2003,0.0203837
HXB2,B|-|EU615330|2003,0.0232758
HXB2,B|-|EU615335|2003,0.0232063
HXB2,B|-|EU615339|2003,0.0246659
HXB2,B|-|EU615362|2003,0.0249735
HXB2,B|-|EU615371|2003,0.023002
HXB2,B|-|EU615382|2003,0.0248252
HXB2,B|-|EU615388|2003,0.0221637
HXB2,B|-|EU615391|2003,0.0205991
HXB2,B|-|EU615398|2003,0.0231094
HXB2,B|-|EU615402|2003,0.0221335
HXB2,B|-|EU615413|2003,0.0195401
HXB2,B|-|EU615421|2003,0.0232242
HXB2,B|-|EU615429|2003,0.0247036
HXB2,B|-|EU615433|2003,0.0240411
HXB2,B|-|EU615454|2003,0.0196376
HXB2,B|-|EU615455|2003,0.0222132
HXB2,B|-|EU615460|2003,0.0186919
HXB2,B|-|EU615467|2003,0.0238688
HXB2,B|-|EU615524|2003,0.0239394
HXB2,B|-|EU615543|2003,0.0189035
HXB2,B|-|EU615545|2003,0.0205491
HXB2,B|-|EU615550|2003,0.0230092
HXB2,B|-|EU615560|2003,0.0219421
HXB2,B|-|EU615607|2003,0.0197383
HXB2,B|-|EU615610|2003,0.0214868
HXB2,B|-|EU615611|2003,0.0206151
HXB2,B|-|EU615651|2003,0.0195699
HXB2,B|-|EU615655|2003,0.0231151
HXB2,B|-|EU615662|2003,0.0223635
HXB2,B|-|EU615664|2003,0.0247953
HXB2,B|-|EU615665|2003,0.0231911
HXB2,B|-|EU615674|2003,0.0169461
HXB2,B|-|EU615677|2003,0.0238998
HXB2,B|-|EU615687|2003,0.0237625
HXB2,B|-|EU615710|2003,0.0188704
HXB2,B|-|EU615718|2003,0.0213081
HXB2,B|-|EU615723|2003,0.0230846
HXB2,B|-|EU615737|2003,0.0248339
HXB2,B|-|EU615741|2003,0.0230937
HXB2,B|-|EU615753|2003,0.0248143
HXB2,B|-|EU615767|2003,0.0170604
HXB2,B|-|EU615787|2003,0.0249341
HXB2,B|-|EU615788|2003,0.0238613
HXB2,B|-|EU615789|2003,0.0223086
HXB2,B|-|EU615792|2003,0.0197084
HXB2,B|-|EU615813|2003,0.0213411
HXB2,B|CZ|EU672541|-,0.0245111
HXB2,B|CZ|EU672660|-,0.0140311
HXB2,B|CZ|EU672661|-,0.014009
HXB2,B|CZ|EU672776|-,0.0247587
HXB2,B|US|EU693590|1997,0.0229035
HXB2,B|US|EU693597|1997,0.0227848
HXB2,B|US|EU693609|1998,0.0178029
HXB2,B|US|EU693657|1997,0.0221213
HXB2,B|US|EU693713|1998,0.0232179
HXB2,B|CA|EU693768|1997,0.0220509
HXB2,B|CA|EU693788|1997,0.0221871
HXB2,B|CA|EU693804|1999,0.0245481
HXB2,B|CA|EU693812|1996,0.020219
HXB2,B|US|EU693867|1989,0.0203196
HXB2,B|US|EU693868|1989,0.023837
HXB2,B|US|EU693870|1990,0.0246001
HXB2,B|US|EU693882|1995,0.0211919
HXB2,B|US|EU693884|1995,0.020489
HXB2,B|US|EU693888|1997,0.0245425
HXB2,B|ES|EU822545|2005,0.0230096
HXB2,B|ES|EU822589|2005,0.0240223
HXB2,B|ES|EU822622|2006,0.0240074
HXB2,B|ES|EU822669|2007,0.020684
HXB2,B|IT|FJ030682|1995,0.0244562
HXB2,B|IT|FJ030685|2002,0.023529
HXB2,B|FR|FJ030710|2003,0.0171479
HXB2,B|DK|FJ030713|1989,0.0243265
HXB2,B|DK|FJ030716|1993,0.0243564
HXB2,B|DK|FJ030719|1996,0.0212893
HXB2,B|DK|FJ030720|1987,0.0212478
HXB2,B|DK|FJ030722|1987,0.0212776
HXB2,B|IT|FJ030741|1995,0.0223158
HXB2,B|DE|FJ030754|2000,0.0210432
HXB2,B|GB|FJ030790|2001,0.0206415
HXB2,B|GB|FJ030791|2000,0.0225917
HXB2,B|DE|FJ185106|2002,0.0227185
HXB2,B|DE|FJ185117|2002,0.0236827
HXB2,B|DE|FJ185123|2002,0.0208076
HXB2,B|IT|FJ228072|2004,0.0240782
HXB2,B|BR|FJ405080|2005,0.0204775
HXB2,B|BR|FJ405099|2005,0.0249048
HXB2,B|ES|FJ481715|2000,0.0237727
HXB2,B|BR|FJ591228|2004,0.0239961
HXB2,B|BR|FJ591336|2005,0.0210637
HXB2,B|BR|FJ591881|2002,0.0238722
HXB2,B|ZA|FJ647145|1985,0.0189261
HXB2,B|VE|FJ659624|2005,0.0193901
HXB2,B|HN|FJ800405|2005,0.0222453
HXB2,B|BR|FJ967010|2002,0.0220369
HXB2,B|BR|FJ967034|2003,0.0245367
HXB2,B|BR|FJ967045|2003,0.0241512
HXB2,B|CH|GQ131601|2001,0.0226204
HXB2,B|CA|GQ303736|-,0.0186442
HXB2,B|CA|GQ303742|-,0.0249149
HXB2,B|CA|GQ303749|-,0.0225076
HXB2,B|CA|GQ303756|-,0.023763
HXB2,B|CA|GQ303768|-,0.0224272
HXB2,B|CA|GQ303778|-,0.0204762
HXB2,B|CA|GQ303780|-,0.0248212
HXB2,B|CA|GQ303798|-,0.0244653
HXB2,B|CA|GQ303801|-,0.0248259
HXB2,B|CA|GQ303809|-,0.0223608
HXB2,B|CA|GQ303822|-,0.0243472
HXB2,B|CA|GQ303833|-,0.0205112
HXB2,B|CA|GQ303838|-,0.0249856
HXB2,B|CA|GQ303853|-,0.0211058
HXB2,B|US|GQ371852|-,0.0242152
HXB2,B|US|GQ371886|-,0.0229787
HXB2,B|US|GQ372161|-,0.0248318
HXB2,B|US|GQ372245|-,0.0247799
HXB2,B|PT|GQ399001|2003,0.0237564
HXB2,B|NL|GQ399004|2003,0.024429
HXB2,B|RS|GQ399018|2003,0.0245447
HXB2,B|DK|GQ399047|2004,0.0220836
HXB2,B|NO|GQ399072|2003,0.0235528
HXB2,B|PL|GQ399078|2005,0.023854
HXB2,B|NO|GQ399137|2005,0.0240537
HXB2,B|ES|GQ399257|2003,0.0236422
HXB2,B|SE|GQ399291|2005,0.0203985
HXB2,B|PL|GQ399647|2004,0.0221938
HXB2,B|RS|GQ399770|2003,0.0198387
HXB2,B|RS|GQ399800|2003,0.0234649
HXB2,B|IT|GQ400227|2005,0.0245283
HXB2,B|NL|GQ400433|2003,0.0237291
HXB2,B|DK|GQ400454|2004,0.0222106
HXB2,B|SE|GQ400539|2005,0.0222259
HXB2,B|SE|GQ400554|2003,0.0249602
HXB2,B|DE|GQ400720|2003,0.0235521
HXB2,B|SE|GQ400818|2005,0.0232776
HXB2,B|DE|GQ400894|2003,0.022131
HXB2,B|SE|GQ400906|2004,0.0226013
HXB2,B|SE|GQ400991|2003,0.0232593
HXB2,B|CH|GQ848117|1997,0.0192629
HXB2,B|CH|GQ848123|1997,0.0233596
HXB2,B|CH|GQ848127|1996,0.0199989
HXB2,B|CH|GQ848136|1997,0.0234128
HXB2,B|BR|GU214069|2008,0.0245827
HXB2,B|DE|GU271170|2002,0.0236693
HXB2,B|CH|GU344106|2000,0.0127511
HXB2,B|CH|GU344116|2000,0.0245045
HXB2,B|CH|GU344123|2002,0.0232198
HXB2,B|CH|GU344143|2002,0.0230566
HXB2,B|CH|GU344157|2001,0.0177389
HXB2,B|CH|GU344159|2000,0.0202664
HXB2,B|CH|GU344180|2003,0.022908
HXB2,B|CH|GU344187|2001,0.0207794
HXB2,B|CH|GU344204|2003,0.024858
HXB2,B|CH|GU344218|2004,0.02443
HXB2,B|CH|GU344243|1996,0.021949
HXB2,B|CH|GU344249|2004,0.023081
HXB2,B|CH|GU344258|1998,0.0228339
HXB2,B|CH|GU344264|1996,0.0235971
HXB2,B|CH|GU344266|1998,0.0248855
HXB2,B|CH|GU344267|1998,0.0213357
HXB2,B|CH|GU344268|1997,0.0242239
HXB2,B|CH|GU344271|2002,0.0240674
HXB2,B|CH|GU344275|2002,0.0240385
HXB2,B|CH|GU344335|2001,0.017909
HXB2,B|CH|GU344343|1997,0.0219078
HXB2,B|CH|GU344357|1996,0.0242042
HXB2,B|CH|GU344358|1996,0.0219763
HXB2,B|CH|GU344361|1998,0.0196788
HXB2,B|CH|GU344375|2000,0.0231375
HXB2,B|CH|GU344384|1995,0.0161439
HXB2,B|CH|GU344386|1996,0.0220089
HXB2,B|CH|GU344388|1997,0.0185726
HXB2,B|CH|GU344390|1995,0.0220519
HXB2,B|CH|GU344393|1995,0.0232097
HXB2,B|CH|GU344394|1995,0.0243992
HXB2,B|CH|GU344397|1996,0.0126488
HXB2,B|CH|GU344398|1996,0.0210053
HXB2,B|CH|GU344399|1996,0.0138183
HXB2,B|CH|GU344402|1998,0.0196288
HXB2,B|CH|GU344408|2007,0.0244047
HXB2,B|CH|GU344409|1997,0.0243018
HXB2,B|CH|GU344418|2005,0.0221462
HXB2,B|CH|GU344421|1995,0.0208926
HXB2,B|CH|GU344422|1996,0.0232008
HXB2,B|CH|GU344423|1996,0.014005
HXB2,B|CH|GU344424|1996,0.0208405
HXB2,B|CH|GU344426|1996,0.0207944
HXB2,B|CH|GU344439|1997,0.0115075
HXB2,B|CH|GU344445|1997,0.0238928
HXB2,B|CH|GU344446|1997,0.0236274
HXB2,B|CH|GU344453|1999,0.017386
HXB2,B|CH|GU344455|1995,0.0197148
HXB2,B|CH|GU344456|1995,0.0197339
HXB2,B|CH|GU344458|1995,0.0221727
HXB2,B|CH|GU344459|1995,0.0242506
HXB2,B|CH|GU344468|1995,0.0189577
HXB2,B|CH|GU344473|1995,0.0220752
HXB2,B|CH|GU344477|1996,0.0182961
HXB2,B|CH|GU344478|1996,0.0213686
HXB2,B|CH|GU344479|1996,0.0205206
HXB2,B|CH|GU344481|1996,0.0223077
HXB2,B|CH|GU344484|1997,0.0158667
HXB2,B|CH|GU344485|1996,0.0206344
HXB2,B|CH|GU344487|1996,0.0231382
HXB2,B|CH|GU344488|1997,0.022903
HXB2,B|CH|GU344489|1999,0.0237785
HXB2,B|CH|GU344493|1999,0.0205542
HXB2,B|CH|GU344495|1996,0.0242599
HXB2,B|CH|GU344497|1998,0.0231169
HXB2,B|CH|GU344498|2001,0.0244248
HXB2,B|CH|GU344501|1995,0.0138152
HXB2,B|CH|GU344503|2007,0.017477
HXB2,B|CH|GU344504|1996,0.0231504
HXB2,B|CH|GU344509|1994,0.0172046
HXB2,B|CH|GU344510|1994,0.0242233
HXB2,B|CH|GU344511|1995,0.0245338
HXB2,B|CH|GU344513|1995,0.0230647
HXB2,B|CH|GU344514|1995,0.0231391
HXB2,B|CH|GU344515|1995,0.022033
HXB2,B|CH|GU344516|1996,0.0205097
HXB2,B|CH|GU344518|1996,0.0219062
HXB2,B|CH|GU344519|1996,0.0221372
HXB2,B|CH|GU344521|1998,0.0197358
HXB2,B|CH|GU344522|1998,0.0186131
HXB2,B|CH|GU344526|1995,0.0159293
HXB2,B|CH|GU344535|1996,0.0222206
HXB2,B|CH|GU344536|1996,0.0207056
HXB2,B|CH|GU344537|1996,0.0246852
HXB2,B|CH|GU344539|1996,0.0215115
HXB2,B|CH|GU344543|1996,0.0214481
HXB2,B|CH|GU344544|1996,0.0245014
HXB2,B|CH|GU344546|2002,0.0244692
HXB2,B|CH|GU344549|1995,0.022053
HXB2,B|CH|GU344550|1995,0.02441
HXB2,B|CH|GU344552|1996,0.0230008
HXB2,B|CH|GU344553|1996,0.020686
HXB2,B|CH|GU344554|1996,0.018307
HXB2,B|CH|GU344555|1995,0.0195835
HXB2,B|CH|GU344559|1996,0.0220664
HXB2,B|CH|GU344568|1996,0.0245569
HXB2,B|CH|GU344574|1996,0.0231676
HXB2,B|CH|GU344576|1996,0.0174073
HXB2,B|CH|GU344577|1996,0.0221565
HXB2,B|CH|GU344578|1996,0.0151889
HXB2,B|CH|GU344579|1996,0.0232602
HXB2,B|CH|GU344581|1996,0.0185573
HXB2,B|CH|GU344583|1996,0.0150207
HXB2,B|CH|GU344585|1996,0.0173507
HXB2,B|CH|GU344586|1996,0.0196688
HXB2,B|CH|GU344588|1997,0.0232219
HXB2,B|CH|GU344595|1999,0.0196881
HXB2,B|CH|GU344596|1998,0.0173483
HXB2,B|CH|GU344597|1998,0.0245529
HXB2,B|CH|GU344599|1998,0.0219332
HXB2,B|CH|GU344601|2001,0.0197936
HXB2,B|CH|GU344607|2004,0.0208879
HXB2,B|CH|GU344612|1996,0.0246045
HXB2,B|CH|GU344613|1996,0.0165612
HXB2,B|CH|GU344614|1996,0.0248378
HXB2,B|CH|GU344616|1997,0.0245411
HXB2,B|CH|GU344617|1996,0.0237635
HXB2,B|CH|GU344620|1996,0.0214547
HXB2,B|CH|GU344621|1997,0.0207352
HXB2,B|CH|GU344622|1997,0.0247245
HXB2,B|CH|GU344623|1997,0.0183389
HXB2,B|CH|GU344625|1997,0.023979
HXB2,B|CH|GU344627|1997,0.0236888
HXB2,B|CH|GU344630|1997,0.0247939
HXB2,B|CH|GU344633|1997,0.0149565
HXB2,B|CH|GU344636|1998,0.0218803
HXB2,B|CH|GU344641|2000,0.0208286
HXB2,B|CH|GU344643|1997,0.0221355
HXB2,B|CH|GU344644|1997,0.0182147
HXB2,B|CH|GU344645|1997,0.0247086
HXB2,B|CH|GU344651|1997,0.0175053
HXB2,B|CH|GU344654|1997,0.024722
HXB2,B|CH|GU344657|1998,0.0215056
HXB2,B|CH|GU344661|1998,0.0222754
HXB2,B|CH|GU344665|1999,0.0158158
HXB2,B|CH|GU344667|1999,0.0230971
HXB2,B|CN|GU345584|2007,0.0228594
HXB2,B|CN|GU345600|2007,0.0248793
HXB2,B|CN|GU345605|2007,0.0248793
HXB2,B|-|GU581715|2001,0.0234222
HXB2,B|-|GU581971|2001,0.0235604
HXB2,B|-|GU582035|2001,0.0228895
HXB2,B|VE|GU807516|2009,0.00305044
HXB2,B|LV|GU945117|2005,0.0231788
HXB2,B|LV|GU945126|2005,0.0222835
HXB2,B|LV|GU945168|2006,0.0218101
HXB2,B|IT|GU969472|2004,0.024545
HXB2,B|IT|GU969476|2005,0.023835
HXB2,B|IT|GU969482|2006,0.0240534
HXB2,B|IT|GU969507|2007,0.0182045
HXB2,B|IT|GU969509|2007,0.0232552
HXB2,B|IT|GU969525|2008,0.0238712
HXB2,B|BR|HM024946|2005,0.0182029
HXB2,B|ES|HM460400|2006,0.0229816
HXB2,B|ES|HM460462|2003,0.0197046
HXB2,B|ES|HM460470|2000,0.0244207
HXB2,B|ES|HM460474|2000,0.0212491
HXB2,B|ES|HM460475|2000,0.022791
HXB2,B|ES|HM460477|2000,0.0235432
HXB2,B|ES|HM460478|2000,0.0203732
HXB2,B|ES|HM460479|1996,0.0243109
HXB2,B|ES|HM460481|2000,0.0211036
HXB2,B|ES|HM460482|2000,0.0171916
HXB2,B|ES|HM460483|2000,0.0171659
HXB2,B|ES|HM460484|2000,0.0243635
HXB2,B|ES|HM460487|1996,0.0203609
HXB2,B|CA|HM468516|2002,0.0216429
HXB2,B|CA|HM468549|2002,0.0234053
HXB2,B|CA|HM468687|2002,0.0232415
HXB2,B|CA|HM469134|2004,0.0240999
HXB2,B|CA|HM469137|2004,0.0249124
HXB2,B|CA|HM469248|2004,0.0208037
HXB2,B|HN|HQ010600|2010,0.0206914
HXB2,B|HN|HQ010605|2010,0.0237611
HXB2,B|HN|HQ010621|2010,0.0242985
HXB2,B|CZ|HQ025855|-,0.0245144
HXB2,B|BR|HQ127464|2009,0.021595
HXB2,B|BR|HQ127497|2009,0.0234816
HXB2,B|BR|HQ127599|2009,0.0208486
HXB2,B|DK|HQ337258|1999,0.0208314
HXB2,B|ES|HQ426721|1994,0.0237218
HXB2,B|ES|HQ426804|1997,0.0233413
HXB2,B|ES|HQ426805|1993,0.0235587
HXB2,B|ES|HQ426806|1995,0.0237286
HXB2,B|ES|HQ426808|1995,0.0214536
HXB2,B|ES|HQ426810|1995,0.0164138
HXB2,B|ES|HQ426825|1997,0.0223709
HXB2,B|ES|HQ426845|2006,0.0238881
HXB2,B|ES|HQ426863|2006,0.0233677
HXB2,B|ES|HQ426881|2000,0.0205947
HXB2,B|BR|HQ585038|2005,0.0220242
HXB2,B|ME|HQ655117|-,0.0235792
HXB2,B|US|JF689859|2005,0.0163552
HXB2,B|US|JF689873|2006,0.0234195
HXB2,B|AU|JF895195|-,0.0230299
HXB2,B|AU|JF895234|-,0.0167692
HXB2,B|AU|JF895261|-,0.0218399
HXB2,B|AU|JF895267|-,0.0240264
HXB2,B|CA|JF957378|-,0.023412
HXB2,B|GB|JN100689|2006,0.0247998
HXB2,B|GB|JN100774|2004,0.0246924
HXB2,B|GB|JN100834|2002,0.024152
HXB2,B|GB|JN100880|1998,0.0192522
HXB2,B|GB|JN100883|1998,0.0170735
HXB2,B|GB|JN100884|2001,0.0238634
HXB2,B|GB|JN100887|2006,0.0229968
HXB2,B|GB|JN100891|1997,0.0241748
HXB2,B|GB|JN100936|2006,0.0225715
HXB2,B|GB|JN100964|2004,0.0205508
HXB2,B|GB|JN101113|2003,0.0245713
HXB2,B|GB|JN101133|2003,0.0213827
HXB2,B|GB|JN101136|2005,0.0234347
HXB2,B|GB|JN101227|2005,0.0214324
HXB2,B|GB|JN101237|2004,0.0173922
HXB2,B|GB|JN101250|1998,0.0233781
HXB2,B|GB|JN101254|2006,0.0170747
HXB2,B|GB|JN101306|2006,0.0242829
HXB2,B|GB|JN101350|1997,0.0227116
HXB2,B|GB|JN101364|2001,0.0213528
HXB2,B|GB|JN101389|2004,0.0193893
HXB2,B|GB|JN101406|1998,0.0219348
HXB2,B|GB|JN101433|1997,0.0219737
HXB2,B|GB|JN101533|2000,0.0203293
HXB2,B|GB|JN101535|2002,0.0215286
HXB2,B|GB|JN101539|2005,0.0246896
HXB2,B|GB|JN101583|1999,0.0214176
HXB2,B|GB|JN101608|2006,0.0247723
HXB2,B|GB|JN101615|1997,0.0249804
HXB2,B|GB|JN101639|2004,0.0239278
HXB2,B|GB|JN101644|2005,0.0215182
HXB2,B|GB|JN101680|2006,0.0228392
HXB2,B|GB|JN101685|2006,0.021409
HXB2,B|GB|JN101687|2003,0.0225739
HXB2,B|GB|JN101751|1999,0.0246761
HXB2,B|GB|JN101787|2005,0.0236956
HXB2,B|GB|JN101839|2004,0.0184151
HXB2,B|GB|JN101867|2004,0.0225866
HXB2,B|GB|JN101915|1998,0.0220659
HXB2,B|GB|JN101939|2006,0.0196771
HXB2,B|GB|JN101945|2000,0.0241523
HXB2,B|BR|JN195838|2003,0.0232273
HXB2,B|US|JN214977|2009,0.0241652
HXB2,B|US|JN214998|2007,0.0224438
HXB2,B|US|JN215150|2009,0.0232853
HXB2,B|US|JN215165|2009,0.0147944
HXB2,B|AR|JN669466|2003,0.0241744
HXB2,B|AR|JN669729|2004,0.0249099
HXB2,B|US|JN697335|2005,0.0190925
HXB2,B|CH|JN991243|1997,0.0209163
HXB2,B|BR|JQ237986|-,0.0227014
HXB2,B|BR|JQ619612|1998,0.0247458
HXB2,B|NL|JQ650554|-,0.022965
HXB2,B|NL|JQ650561|-,0.0196938
HXB2,B|NL|JQ650564|-,0.0215291
HXB2,B|NL|JQ650574|-,0.017743
HXB2,B|NL|JQ650578|-,0.0223666
HXB2,B|NL|JQ650586|-,0.0247165
HXB2,B|NL|JQ650595|-,0.0220196
HXB2,B|NL|JQ650620|-,0.021198
HXB2,B|NL|JQ650632|-,0.0240811
HXB2,B|NL|JQ650641|-,0.023527
HXB2,B|NL|JQ650647|-,0.0171851
HXB2,B|NL|JQ650656|-,0.0217625
HXB2,B|NL|JQ650673|-,0.0227868
HXB2,B|NL|JQ650685|-,0.018787
HXB2,B|NL|JQ650695|-,0.0235556
HXB2,B|NL|JQ650719|-,0.0197664
HXB2,B|NL|JQ650727|-,0.0249405
HXB2,B|NL|JQ650729|-,0.0244436
HXB2,B|NL|JQ650741|-,0.0215517
HXB2,B|NL|JQ650746|-,0.0189201
HXB2,B|NL|JQ650764|-,0.0237933
HXB2,B|NL|JQ650765|-,0.0198444
HXB2,B|NL|JQ650770|-,0.0249392
HXB2,B|NL|JQ650779|-,0.0220807
HXB2,B|NL|JQ650791|-,0.022504
HXB2,B|NL|JQ650797|-,0.0196446
HXB2,B|NL|JQ650803|-,0.0199293
HXB2,B|NL|JQ650807|-,0.0237113
HXB2,B|NL|JQ650814|-,0.0171649
HXB2,B|NL|JQ650835|-,0.0196224
HXB2,B|NL|JQ650838|-,0.0180565
HXB2,B|NL|JQ650848|-,0.0156826
HXB2,B|SE|JQ698675|2007,0.0223658
HXB2,B|SE|JQ698718|2005,0.023323
HXB2,B|SE|JQ698816|2009,0.024352
HXB2,B|CA|JX014763|2009,0.0233624
HXB2,B|US|JX160134|2002,0.0235988
HXB2,B|US|JX160190|2006,0.0212447
HXB2,B|US|JX160251|2007,0.0235524
HXB2,B|US|JX160312|1999,0.0227411
HXB2,B|US|JX160418|2007,0.0249316
HXB2,B|US|JX160421|2000,0.0242759
HXB2,B|US|JX160424|2005,0.0220516
HXB2,B|US|JX160463|2007,0.024382
