Seq1,Seq2,Distance
HXB2,B|-|EU612966|2003,0.0233849
HXB2,B|-|EU612982|2003,0.0189331
HXB2,B|-|EU612989|2003,0.0192105
HXB2,B|-|EU612995|2003,0.0214467
HXB2,B|-|EU613018|2003,0.0241611
HXB2,B|-|EU613032|2003,0.0163186
HXB2,B|-|EU613034|2003,0.0202537
HXB2,B|-|EU613050|2003,0.0229488
HXB2,B|-|EU613053|2003,0.0197287
HXB2,B|-|EU613054|2003,0.0175167
HXB2,B|-|EU613063|2003,0.0239301
HXB2,B|-|EU613070|2003,0.0241113
HXB2,B|-|EU613072|2003,0.0206059
HXB2,B|-|EU613093|2003,0.0243181
HXB2,B|-|EU613110|2003,0.0199756
HXB2,B|-|EU613124|2003,0.0209206
HXB2,B|-|EU613129|2003,0.0236756
HXB2,B|-|EU613145|2003,0.0198963
HXB2,B|-|EU613151|2003,0.0184408
HXB2,B|-|EU613161|2003,0.0244699
HXB2,B|-|EU613170|2003,0.0232295
HXB2,B|-|EU613179|2003,0.0238429
HXB2,B|-|EU613190|2003,0.0229401
HXB2,B|-|EU613191|2003,0.0175436
HXB2,B|-|EU613195|2003,0.0210464
HXB2,B|-|EU613218|2003,0.0223758
HXB2,B|-|EU613227|2003,0.0234711
HXB2,B|-|EU613229|2003,0.0235972
HXB2,B|-|EU613235|2003,0.0188363
HXB2,B|-|EU613245|2003,0.0209539
HXB2,B|-|EU613253|2003,0.0191722
HXB2,B|-|EU613274|2003,0.0247995
HXB2,B|-|EU613277|2003,0.0207522
HXB2,B|-|EU613324|2003,0.0213808
HXB2,B|-|EU613328|2003,0.019153
HXB2,B|-|EU613345|2003,0.0189676
HXB2,B|-|EU613368|2003,0.0235911
HXB2,B|-|EU613381|2003,0.0243746
HXB2,B|-|EU613393|2003,0.0225357
HXB2,B|-|EU613419|2003,0.0192398
HXB2,B|-|EU613423|2003,0.0192573
HXB2,B|-|EU613438|2003,0.0180928
HXB2,B|-|EU613440|2003,0.0181921
HXB2,B|-|EU613447|2003,0.0246041
HXB2,B|-|EU613451|2003,0.0228677
HXB2,B|-|EU613457|2003,0.0163344
HXB2,B|-|EU613467|2003,0.0193245
HXB2,B|-|EU613470|2003,0.0196846
HXB2,B|-|EU613473|2003,0.0237527
HXB2,B|-|EU613474|2003,0.0183722
HXB2,B|-|EU613475|2003,0.0216923
HXB2,B|-|EU613486|2003,0.0211459
HXB2,B|-|EU613488|2003,0.019162
HXB2,B|-|EU613489|2003,0.0202713
HXB2,B|-|EU613517|2003,0.0200868
HXB2,B|-|EU613518|2003,0.0236222
HXB2,B|-|EU613522|2003,0.0181528
HXB2,B|-|EU613530|2003,0.0180149
HXB2,B|-|EU613533|2003,0.0235333
HXB2,B|-|EU613559|2003,0.0205952
HXB2,B|-|EU613567|2003,0.0171656
HXB2,B|-|EU613576|2003,0.0187108
HXB2,B|-|EU613581|2003,0.0221785
HXB2,B|-|EU613624|2003,0.0224737
HXB2,B|-|EU613641|2003,0.0219154
HXB2,B|-|EU613643|2003,0.0235845
HXB2,B|-|EU613648|2003,0.0245131
HXB2,B|-|EU613674|2003,0.0248778
HXB2,B|-|EU613681|2003,0.0200401
HXB2,B|-|EU613682|2003,0.0193786
HXB2,B|-|EU613687|2003,0.0247057
HXB2,B|-|EU613689|2003,0.0240911
HXB2,B|-|EU613693|2003,0.0234221
HXB2,B|-|EU613710|2003,0.0236705
HXB2,B|-|EU613716|2003,0.0245571
HXB2,B|-|EU613726|2003,0.0215193
HXB2,B|-|EU613736|2003,0.0207796
HXB2,B|-|EU613754|2003,0.0214478
HXB2,B|-|EU613772|2003,0.0200516
HXB2,B|-|EU613779|2003,0.0228441
HXB2,B|-|EU613789|2003,0.019997
HXB2,B|-|EU613812|2003,0.0184259
HXB2,B|-|EU613834|2003,0.0197358
HXB2,B|-|EU613840|2003,0.0179338
HXB2,B|-|EU613841|2003,0.0217818
HXB2,B|-|EU613851|2003,0.0225671
HXB2,B|-|EU613854|2003,0.0210913
HXB2,B|-|EU613855|2003,0.0228232
HXB2,B|-|EU613856|2003,0.0244213
HXB2,B|-|EU613862|2003,0.0208598
HXB2,B|-|EU613863|2003,0.0231867
HXB2,B|-|EU613880|2003,0.0215449
HXB2,B|-|EU613913|2003,0.0242004
HXB2,B|-|EU613914|2003,0.0164213
HXB2,B|-|EU613919|2003,0.0187885
HXB2,B|-|EU613920|2003,0.0212636
HXB2,B|-|EU613924|2003,0.0239669
HXB2,B|-|EU613925|2003,0.0243828
HXB2,B|-|EU613926|2003,0.0206108
HXB2,B|-|EU613929|2003,0.0222884
HXB2,B|-|EU613950|2003,0.0238716
HXB2,B|-|EU613954|2003,0.0191915
HXB2,B|-|EU613978|2003,0.0234881
HXB2,B|-|EU613981|2003,0.0249191
HXB2,B|-|EU613985|2003,0.0210131
HXB2,B|-|EU613988|2003,0.0245396
HXB2,B|-|EU614004|2003,0.0193221
HXB2,B|-|EU614010|2003,0.0245098
HXB2,B|-|EU614014|2003,0.0158621
HXB2,B|-|EU614024|2003,0.0223754
HXB2,B|-|EU614026|2003,0.023546
HXB2,B|-|EU614029|2003,0.0233681
HXB2,B|-|EU614032|2003,0.0240449
HXB2,B|-|EU614035|2003,0.0212282
HXB2,B|-|EU614051|2003,0.0149022
HXB2,B|-|EU614067|2003,0.0172074
HXB2,B|-|EU614086|2003,0.0224598
HXB2,B|-|EU614109|2003,0.0242376
HXB2,B|-|EU614113|2003,0.0249585
HXB2,B|-|EU614150|2003,0.0204036
HXB2,B|-|EU614160|2003,0.0235228
HXB2,B|-|EU614169|2003,0.0222008
HXB2,B|-|EU614175|2003,0.0180629
HXB2,B|-|EU614180|2003,0.0211567
HXB2,B|-|EU614187|2003,0.0224001
HXB2,B|-|EU614200|2003,0.018936
HXB2,B|-|EU614201|2003,0.0212284
HXB2,B|-|EU614204|2003,0.0216706
HXB2,B|-|EU614207|2003,0.0223318
HXB2,B|-|EU614216|2003,0.0222041
HXB2,B|-|EU614232|2003,0.0207293
HXB2,B|-|EU614237|2003,0.0230881
HXB2,B|-|EU614238|2003,0.0217072
HXB2,B|-|EU614249|2003,0.0249866
HXB2,B|-|EU614252|2003,0.0198409
HXB2,B|-|EU614263|2003,0.0241461
HXB2,B|-|EU614274|2003,0.0245018
HXB2,B|-|EU614282|2003,0.0226862
HXB2,B|-|EU614283|2003,0.0238311
HXB2,B|-|EU614284|2003,0.0233604
HXB2,B|-|EU614288|2003,0.023629
HXB2,B|-|EU614292|2003,0.0184509
HXB2,B|-|EU614294|2003,0.0245915
HXB2,B|-|EU614298|2003,0.0228115
HXB2,B|-|EU614308|2003,0.0187062
HXB2,B|-|EU614314|2003,0.0216232
HXB2,B|-|EU614336|2003,0.023818
HXB2,B|-|EU614345|2003,0.0226297
HXB2,B|-|EU614347|2003,0.0241397
HXB2,B|-|EU614353|2003,0.0185012
HXB2,B|-|EU614364|2003,0.0190904
HXB2,B|-|EU614389|2003,0.0227903
HXB2,B|-|EU614395|2003,0.0245513
HXB2,B|-|EU614411|2003,0.0193345
HXB2,B|-|EU614460|2003,0.023702
HXB2,B|-|EU614467|2003,0.0164573
HXB2,B|-|EU614478|2003,0.0225291
HXB2,B|-|EU614491|2003,0.0237279
HXB2,B|-|EU614502|2003,0.0205791
HXB2,B|-|EU614508|2003,0.0242551
HXB2,B|-|EU614514|2003,0.0236545
HXB2,B|-|EU614540|2003,0.0217521
HXB2,B|-|EU614544|2003,0.0225309
HXB2,B|-|EU614549|2003,0.0145238
HXB2,B|-|EU614562|2003,0.0206952
HXB2,B|-|EU614592|2003,0.0245068
HXB2,B|-|EU614633|2003,0.018366
HXB2,B|-|EU614644|2003,0.0217343
HXB2,B|-|EU614649|2003,0.0247252
HXB2,B|-|EU614651|2003,0.0225215
HXB2,B|-|EU614662|2003,0.0246809
HXB2,B|-|EU614687|2003,0.0222801
HXB2,B|-|EU614700|2003,0.0212517
HXB2,B|-|EU614711|2003,0.0231013
HXB2,B|-|EU614729|2003,0.0246061
HXB2,B|-|EU614732|2003,0.0208468
HXB2,B|-|EU614781|2003,0.0201909
HXB2,B|-|EU614795|2003,0.0216104
HXB2,B|-|EU614803|2003,0.0193082
HXB2,B|-|EU614804|2003,0.0223299
HXB2,B|-|EU614817|2003,0.0218922
HXB2,B|-|EU614845|2003,0.0247683
HXB2,B|-|EU614852|2003,0.0217481
HXB2,B|-|EU614863|2003,0.0235997
HXB2,B|-|EU614864|2003,0.0235698
HXB2,B|-|EU614885|2003,0.0233059
HXB2,B|-|EU614888|2003,0.0229687
HXB2,B|-|EU614889|2003,0.0242469
HXB2,B|-|EU614896|2003,0.015695
HXB2,B|-|EU614909|2003,0.01564
HXB2,B|-|EU614927|2003,0.0210102
HXB2,B|-|EU614956|2003,0.0242343
HXB2,B|-|EU614961|2003,0.0242767
HXB2,B|-|EU614966|2003,0.0216035
HXB2,B|-|EU614970|2003,0.0240992
HXB2,B|-|EU614979|2003,0.0249608
HXB2,B|-|EU614980|2003,0.0235499
HXB2,B|-|EU614990|2003,0.0198769
HXB2,B|-|EU615000|2003,0.0247384
HXB2,B|-|EU615001|2003,0.0166932
HXB2,B|-|EU615024|2003,0.0203989
HXB2,B|-|EU615044|2003,0.0242335
HXB2,B|-|EU615047|2003,0.0249656
HXB2,B|-|EU615081|2003,0.0238581
HXB2,B|-|EU615100|2003,0.020836
HXB2,B|-|EU615112|2003,0.0191596
HXB2,B|-|EU615176|2003,0.0225701
HXB2,B|-|EU615177|2003,0.0231299
HXB2,B|-|EU615210|2003,0.0224075
HXB2,B|-|EU615214|2003,0.0210419
HXB2,B|-|EU615219|2003,0.0217243
HXB2,B|-|EU615244|2003,0.022107
HXB2,B|-|EU615256|2003,0.0236538
HXB2,B|-|EU615269|2003,0.0223379
HXB2,B|-|EU615279|2003,0.0231764
HXB2,B|-|EU615286|2003,0.0208003
HXB2,B|-|EU615295|2003,0.0200309
HXB2,B|-|EU615296|2003,0.0214187
HXB2,B|-|EU615297|2003,0.0248957
HXB2,B|-|EU615313|2003,0.0218528
HXB2,B|-|EU615322|2003,0.0205737
HXB2,B|-|EU615330|2003,0.0236233
HXB2,B|-|EU615335|2003,0.0218996
HXB2,B|-|EU615339|2003,0.0247923
HXB2,B|-|EU615362|2003,0.0247035
HXB2,B|-|EU615371|2003,0.0231985
HXB2,B|-|EU615382|2003,0.023438
HXB2,B|-|EU615388|2003,0.0216547
HXB2,B|-|EU615391|2003,0.0201843
HXB2,B|-|EU615398|2003,0.0225966
HXB2,B|-|EU615402|2003,0.0216062
HXB2,B|-|EU615413|2003,0.019791
HXB2,B|-|EU615421|2003,0.0211934
HXB2,B|-|EU615429|2003,0.022497
HXB2,B|-|EU615433|2003,0.0244625
HXB2,B|-|EU615454|2003,0.0200492
HXB2,B|-|EU615455|2003,0.0226003
HXB2,B|-|EU615460|2003,0.0180483
HXB2,B|-|EU615467|2003,0.0240533
HXB2,B|-|EU615493|2003,0.0237401
HXB2,B|-|EU615511|2003,0.0240176
HXB2,B|-|EU615524|2003,0.0226871
HXB2,B|-|EU615541|2003,0.0242918
HXB2,B|-|EU615543|2003,0.0183757
HXB2,B|-|EU615545|2003,0.020798
HXB2,B|-|EU615550|2003,0.0232457
HXB2,B|-|EU615553|2003,0.024545
HXB2,B|-|EU615560|2003,0.0219421
HXB2,B|-|EU615562|2003,0.0246962
HXB2,B|-|EU615607|2003,0.0193225
HXB2,B|-|EU615610|2003,0.0201055
HXB2,B|-|EU615611|2003,0.0200815
HXB2,B|-|EU615651|2003,0.0173795
HXB2,B|-|EU615655|2003,0.0218415
HXB2,B|-|EU615662|2003,0.0226552
HXB2,B|-|EU615664|2003,0.0249031
HXB2,B|-|EU615665|2003,0.0226497
HXB2,B|-|EU615674|2003,0.0171203
HXB2,B|-|EU615677|2003,0.0233832
HXB2,B|-|EU615687|2003,0.0239854
HXB2,B|-|EU615710|2003,0.0190157
HXB2,B|-|EU615718|2003,0.0217881
HXB2,B|-|EU615723|2003,0.0238175
HXB2,B|-|EU615741|2003,0.0234343
HXB2,B|-|EU615753|2003,0.023321
HXB2,B|-|EU615767|2003,0.0165433
HXB2,B|-|EU615769|2003,0.0245507
HXB2,B|-|EU615787|2003,0.0245813
HXB2,B|-|EU615788|2003,0.0232614
HXB2,B|-|EU615789|2003,0.0218427
HXB2,B|-|EU615792|2003,0.0190993
HXB2,B|-|EU615813|2003,0.0198857
HXB2,B|CZ|EU672541|-,0.0246084
HXB2,B|CZ|EU672660|-,0.0140748
HXB2,B|CZ|EU672661|-,0.0140967
HXB2,B|CZ|EU672776|-,0.024373
HXB2,B|US|EU693590|1997,0.0230403
HXB2,B|US|EU693597|1997,0.0228044
HXB2,B|US|EU693609|1998,0.0180482
HXB2,B|US|EU693657|1997,0.0216151
HXB2,B|US|EU693707|1997,0.0248545
HXB2,B|US|EU693713|1998,0.0232956
HXB2,B|US|EU693725|1997,0.0249793
HXB2,B|CA|EU693768|1997,0.0221456
HXB2,B|CA|EU693788|1997,0.0217568
HXB2,B|CA|EU693804|1999,0.0245481
HXB2,B|CA|EU693812|1996,0.020219
HXB2,B|US|EU693867|1989,0.0203196
HXB2,B|US|EU693868|1989,0.023837
HXB2,B|US|EU693870|1990,0.0246001
HXB2,B|US|EU693882|1995,0.0211919
HXB2,B|US|EU693884|1995,0.0205423
HXB2,B|US|EU693888|1997,0.0245425
HXB2,B|US|EU711479|-,0.0249174
HXB2,B|ES|EU822545|2005,0.0231367
HXB2,B|ES|EU822589|2005,0.0241017
HXB2,B|ES|EU822622|2006,0.0240074
HXB2,B|ES|EU822669|2007,0.020684
HXB2,B|ES|EU822757|2007,0.0241024
HXB2,B|IT|FJ030682|1995,0.0245208
HXB2,B|IT|FJ030685|2002,0.0236677
HXB2,B|FR|FJ030710|2003,0.0171479
HXB2,B|DK|FJ030713|1989,0.0243265
HXB2,B|DK|FJ030716|1993,0.0243564
HXB2,B|DK|FJ030719|1996,0.0212893
HXB2,B|DK|FJ030720|1987,0.0212478
HXB2,B|DK|FJ030722|1987,0.0213208
HXB2,B|IT|FJ030741|1995,0.0223158
HXB2,B|DE|FJ030754|2000,0.0211921
HXB2,B|GB|FJ030790|2001,0.0208119
HXB2,B|GB|FJ030791|2000,0.0225917
HXB2,B|DE|FJ185106|2002,0.0227185
HXB2,B|DE|FJ185117|2002,0.0236827
HXB2,B|DE|FJ185123|2002,0.0208076
HXB2,B|IT|FJ228072|2004,0.0237327
HXB2,B|IT|FJ228089|2006,0.0246367
HXB2,B|BR|FJ405080|2005,0.0204775
HXB2,B|BR|FJ405099|2005,0.0249048
HXB2,B|ES|FJ481715|2000,0.0239433
HXB2,B|BR|FJ591228|2004,0.0214505
HXB2,B|BR|FJ591336|2005,0.0206411
HXB2,B|BR|FJ591841|2002,0.0243912
HXB2,B|BR|FJ591881|2002,0.0240297
HXB2,B|ZA|FJ647145|1985,0.0189261
HXB2,B|VE|FJ659624|2005,0.0193901
HXB2,B|HN|FJ800405|2005,0.0224196
HXB2,B|BR|FJ966994|2002,0.023215
HXB2,B|BR|FJ967010|2002,0.0221258
HXB2,B|BR|FJ967034|2003,0.0246336
HXB2,B|BR|FJ967045|2003,0.0242684
HXB2,B|CH|GQ131601|2001,0.0227558
HXB2,B|CA|GQ303736|-,0.0177186
HXB2,B|CA|GQ303742|-,0.0249782
HXB2,B|CA|GQ303749|-,0.0217034
HXB2,B|CA|GQ303756|-,0.023542
HXB2,B|CA|GQ303768|-,0.022646
HXB2,B|CA|GQ303778|-,0.0208081
HXB2,B|CA|GQ303798|-,0.024753
HXB2,B|CA|GQ303801|-,0.0237117
HXB2,B|CA|GQ303809|-,0.0225915
HXB2,B|CA|GQ303822|-,0.0245988
HXB2,B|CA|GQ303833|-,0.0188988
HXB2,B|CA|GQ303838|-,0.0246886
HXB2,B|CA|GQ303853|-,0.0206361
HXB2,B|US|GQ371886|-,0.0231705
HXB2,B|US|GQ372023|-,0.02448
HXB2,B|US|GQ372161|-,0.0245159
HXB2,B|US|GQ372245|-,0.0243896
HXB2,B|PT|GQ399001|2003,0.0230452
HXB2,B|NL|GQ399004|2003,0.0226313
HXB2,B|RS|GQ399018|2003,0.0247203
HXB2,B|DK|GQ399047|2004,0.0222586
HXB2,B|NO|GQ399072|2003,0.0236833
HXB2,B|PL|GQ399078|2005,0.0241011
HXB2,B|NO|GQ399137|2005,0.0221825
HXB2,B|ES|GQ399257|2003,0.0236644
HXB2,B|SE|GQ399291|2005,0.0205585
HXB2,B|DK|GQ399462|2003,0.0249148
HXB2,B|PL|GQ399647|2004,0.0208807
HXB2,B|RS|GQ399770|2003,0.0192888
HXB2,B|RS|GQ399800|2003,0.0235414
HXB2,B|IT|GQ400227|2005,0.024605
HXB2,B|LU|GQ400244|2003,0.0240332
HXB2,B|NL|GQ400433|2003,0.0237291
HXB2,B|DK|GQ400454|2004,0.0222639
HXB2,B|SE|GQ400539|2005,0.0222473
HXB2,B|DE|GQ400720|2003,0.0240476
HXB2,B|SE|GQ400818|2005,0.0224207
HXB2,B|DE|GQ400894|2003,0.022131
HXB2,B|SE|GQ400906|2004,0.0218415
HXB2,B|SE|GQ400991|2003,0.0223806
HXB2,B|CH|GQ848117|1997,0.0181242
HXB2,B|CH|GQ848123|1997,0.023554
HXB2,B|CH|GQ848127|1996,0.0201383
HXB2,B|CH|GQ848136|1997,0.0236552
HXB2,B|CH|GQ848153|1999,0.0248238
HXB2,B|BR|GU214069|2008,0.0246305
HXB2,B|DE|GU271170|2002,0.0237998
HXB2,B|CH|GU344106|2000,0.0129161
HXB2,B|CH|GU344113|1999,0.0244907
HXB2,B|CH|GU344116|2000,0.0246493
HXB2,B|CH|GU344123|2002,0.0222845
HXB2,B|CH|GU344143|2002,0.0218133
HXB2,B|CH|GU344157|2001,0.0170289
HXB2,B|CH|GU344159|2000,0.0196629
HXB2,B|CH|GU344180|2003,0.0231264
HXB2,B|CH|GU344187|2001,0.0208757
HXB2,B|CH|GU344204|2003,0.0246529
HXB2,B|CH|GU344218|2004,0.0249525
HXB2,B|CH|GU344243|1996,0.021949
HXB2,B|CH|GU344249|2004,0.0235871
HXB2,B|CH|GU344258|1998,0.0222522
HXB2,B|CH|GU344264|1996,0.0231466
HXB2,B|CH|GU344266|1998,0.0243604
HXB2,B|CH|GU344267|1998,0.020738
HXB2,B|CH|GU344268|1997,0.023695
HXB2,B|CH|GU344271|2002,0.0232279
HXB2,B|CH|GU344275|2002,0.0232879
HXB2,B|CH|GU344335|2001,0.0174836
HXB2,B|CH|GU344343|1997,0.0209212
HXB2,B|CH|GU344357|1996,0.0230867
HXB2,B|CH|GU344358|1996,0.0222596
HXB2,B|CH|GU344361|1998,0.0198163
HXB2,B|CH|GU344363|2002,0.0248299
HXB2,B|CH|GU344375|2000,0.0210026
HXB2,B|CH|GU344384|1995,0.0162372
HXB2,B|CH|GU344386|1996,0.0224239
HXB2,B|CH|GU344388|1997,0.018766
HXB2,B|CH|GU344390|1995,0.0223113
HXB2,B|CH|GU344393|1995,0.0234547
HXB2,B|CH|GU344394|1995,0.0235769
HXB2,B|CH|GU344397|1996,0.0127664
HXB2,B|CH|GU344398|1996,0.0211774
HXB2,B|CH|GU344399|1996,0.0139301
HXB2,B|CH|GU344402|1998,0.0197882
HXB2,B|CH|GU344408|2007,0.024463
HXB2,B|CH|GU344409|1997,0.0243866
HXB2,B|CH|GU344418|2005,0.0212261
HXB2,B|CH|GU344421|1995,0.0198683
HXB2,B|CH|GU344422|1996,0.0232553
HXB2,B|CH|GU344423|1996,0.0144286
HXB2,B|CH|GU344424|1996,0.0209133
HXB2,B|CH|GU344426|1996,0.020867
HXB2,B|CH|GU344434|1999,0.0234318
HXB2,B|CH|GU344439|1997,0.0116418
HXB2,B|CH|GU344445|1997,0.0239881
HXB2,B|CH|GU344446|1997,0.022927
HXB2,B|CH|GU344453|1999,0.0174672
HXB2,B|CH|GU344455|1995,0.0198878
HXB2,B|CH|GU344456|1995,0.0192913
HXB2,B|CH|GU344458|1995,0.0199877
HXB2,B|CH|GU344459|1995,0.0242794
HXB2,B|CH|GU344465|1995,0.0247398
HXB2,B|CH|GU344466|1995,0.0225164
HXB2,B|CH|GU344468|1995,0.0191073
HXB2,B|CH|GU344473|1995,0.0225
HXB2,B|CH|GU344477|1996,0.0177523
HXB2,B|CH|GU344478|1996,0.0215712
HXB2,B|CH|GU344479|1996,0.0201433
HXB2,B|CH|GU344481|1996,0.0225073
HXB2,B|CH|GU344484|1997,0.0161092
HXB2,B|CH|GU344485|1996,0.0210013
HXB2,B|CH|GU344487|1996,0.0232689
HXB2,B|CH|GU344488|1997,0.0215511
HXB2,B|CH|GU344489|1999,0.0233364
HXB2,B|CH|GU344492|1997,0.0246962
HXB2,B|CH|GU344493|1999,0.0207854
HXB2,B|CH|GU344495|1996,0.0244293
HXB2,B|CH|GU344497|1998,0.0231701
HXB2,B|CH|GU344498|2001,0.0246541
HXB2,B|CH|GU344501|1995,0.0138958
HXB2,B|CH|GU344503|2007,0.0176618
HXB2,B|CH|GU344504|1996,0.0222372
HXB2,B|CH|GU344509|1994,0.017344
HXB2,B|CH|GU344510|1994,0.0242519
HXB2,B|CH|GU344511|1995,0.0235578
HXB2,B|CH|GU344513|1995,0.022109
HXB2,B|CH|GU344514|1995,0.0233006
HXB2,B|CH|GU344515|1995,0.0221363
HXB2,B|CH|GU344516|1996,0.0207728
HXB2,B|CH|GU344518|1996,0.0219316
HXB2,B|CH|GU344519|1996,0.0224244
HXB2,B|CH|GU344521|1998,0.0188796
HXB2,B|CH|GU344522|1998,0.0176491
HXB2,B|CH|GU344526|1995,0.0154741
HXB2,B|CH|GU344533|1996,0.0242847
HXB2,B|CH|GU344535|1996,0.0209787
HXB2,B|CH|GU344536|1996,0.0209726
HXB2,B|CH|GU344537|1996,0.0203129
HXB2,B|CH|GU344539|1996,0.0186925
HXB2,B|CH|GU344543|1996,0.0217581
HXB2,B|CH|GU344544|1996,0.0246188
HXB2,B|CH|GU344546|2002,0.0245543
HXB2,B|CH|GU344547|2003,0.0249045
HXB2,B|CH|GU344549|1995,0.0222343
HXB2,B|CH|GU344550|1995,0.0223519
HXB2,B|CH|GU344552|1996,0.0226191
HXB2,B|CH|GU344553|1996,0.0210536
HXB2,B|CH|GU344554|1996,0.01782
HXB2,B|CH|GU344555|1995,0.019628
HXB2,B|CH|GU344557|1996,0.0242761
HXB2,B|CH|GU344559|1996,0.0211019
HXB2,B|CH|GU344568|1996,0.0246746
HXB2,B|CH|GU344574|1996,0.0234686
HXB2,B|CH|GU344576|1996,0.0165141
HXB2,B|CH|GU344577|1996,0.0224964
HXB2,B|CH|GU344578|1996,0.0153684
HXB2,B|CH|GU344579|1996,0.0235931
HXB2,B|CH|GU344581|1996,0.018732
HXB2,B|CH|GU344583|1996,0.0151608
HXB2,B|CH|GU344585|1996,0.0140995
HXB2,B|CH|GU344586|1996,0.0198752
HXB2,B|CH|GU344588|1997,0.0223664
HXB2,B|CH|GU344595|1999,0.0189207
HXB2,B|CH|GU344596|1998,0.01753
HXB2,B|CH|GU344597|1998,0.0249294
HXB2,B|CH|GU344599|1998,0.0220096
HXB2,B|CH|GU344601|2001,0.0189827
HXB2,B|CH|GU344607|2004,0.0208879
HXB2,B|CH|GU344610|2003,0.0238633
HXB2,B|CH|GU344612|1996,0.0242051
HXB2,B|CH|GU344613|1996,0.0159908
HXB2,B|CH|GU344614|1996,0.0243862
HXB2,B|CH|GU344616|1997,0.023206
HXB2,B|CH|GU344617|1996,0.022495
HXB2,B|CH|GU344620|1996,0.0201251
HXB2,B|CH|GU344621|1997,0.0211219
HXB2,B|CH|GU344622|1997,0.0219866
HXB2,B|CH|GU344623|1997,0.0171462
HXB2,B|CH|GU344625|1997,0.0234176
HXB2,B|CH|GU344627|1997,0.0238204
HXB2,B|CH|GU344633|1997,0.0150604
HXB2,B|CH|GU344636|1998,0.022188
HXB2,B|CH|GU344641|2000,0.021024
HXB2,B|CH|GU344643|1997,0.0216172
HXB2,B|CH|GU344644|1997,0.0178301
HXB2,B|CH|GU344645|1997,0.0213061
HXB2,B|CH|GU344651|1997,0.0169676
HXB2,B|CH|GU344654|1997,0.0234743
HXB2,B|CH|GU344657|1998,0.0194058
HXB2,B|CH|GU344661|1998,0.0224901
HXB2,B|CH|GU344665|1999,0.0160575
HXB2,B|CH|GU344667|1999,0.0233781
HXB2,B|CN|GU345584|2007,0.0228594
HXB2,B|CN|GU345600|2007,0.0248793
HXB2,B|CN|GU345605|2007,0.0248793
HXB2,B|-|GU581715|2001,0.0235355
HXB2,B|-|GU581971|2001,0.0239918
HXB2,B|-|GU582035|2001,0.022614
HXB2,B|VE|GU807516|2009,0.00305276
HXB2,B|LV|GU945117|2005,0.0231788
HXB2,B|LV|GU945126|2005,0.0224139
HXB2,B|LV|GU945168|2006,0.0219416
HXB2,B|IT|GU969472|2004,0.0248423
HXB2,B|IT|GU969476|2005,0.022543
HXB2,B|IT|GU969482|2006,0.0243455
HXB2,B|IT|GU969507|2007,0.0169451
HXB2,B|IT|GU969509|2007,0.0228303
HXB2,B|IT|GU969525|2008,0.0242185
HXB2,B|BR|HM024872|2005,0.0249121
HXB2,B|BR|HM024946|2005,0.0185404
HXB2,B|ES|HM460400|2006,0.0232931
HXB2,B|ES|HM460462|2003,0.0197046
HXB2,B|ES|HM460470|2000,0.0244207
HXB2,B|ES|HM460474|2000,0.0212825
HXB2,B|ES|HM460475|2000,0.022791
HXB2,B|ES|HM460477|2000,0.0235432
HXB2,B|ES|HM460478|2000,0.0203732
HXB2,B|ES|HM460479|1996,0.0243493
HXB2,B|ES|HM460481|2000,0.0203649
HXB2,B|ES|HM460482|2000,0.0171916
HXB2,B|ES|HM460483|2000,0.0163967
HXB2,B|ES|HM460484|2000,0.0243635
HXB2,B|ES|HM460487|1996,0.0203609
HXB2,B|CA|HM468516|2002,0.0211459
HXB2,B|CA|HM468549|2002,0.022449
HXB2,B|CA|HM468618|2002,0.0249135
HXB2,B|CA|HM468687|2002,0.0235352
HXB2,B|CA|HM469134|2004,0.0241993
HXB2,B|CA|HM469181|2004,0.0249761
HXB2,B|CA|HM469248|2004,0.020337
HXB2,B|HN|HQ010600|2010,0.0206914
HXB2,B|HN|HQ010605|2010,0.0237611
HXB2,B|HN|HQ010621|2010,0.0242985
HXB2,B|CZ|HQ025855|-,0.0245912
HXB2,B|BR|HQ127464|2009,0.0200251
HXB2,B|BR|HQ127497|2009,0.0237364
HXB2,B|BR|HQ127599|2009,0.021008
HXB2,B|DK|HQ337258|1999,0.0208314
HXB2,B|ES|HQ426721|1994,0.0237461
HXB2,B|ES|HQ426804|1997,0.0233413
HXB2,B|ES|HQ426805|1993,0.0235587
HXB2,B|ES|HQ426806|1995,0.0237286
HXB2,B|ES|HQ426808|1995,0.0214767
HXB2,B|ES|HQ426810|1995,0.0164649
HXB2,B|ES|HQ426825|1997,0.0223944
HXB2,B|ES|HQ426845|2006,0.0238881
HXB2,B|ES|HQ426863|2006,0.0233932
HXB2,B|ES|HQ426881|2000,0.0207224
HXB2,B|BR|HQ585038|2005,0.0226675
HXB2,B|ME|HQ655117|-,0.0235792
HXB2,B|PT|HQ700042|-,0.0248001
HXB2,B|TH|HQ898637|2007,0.0238414
HXB2,B|US|JF689859|2005,0.0163552
HXB2,B|US|JF689873|2006,0.0234195
HXB2,B|AU|JF895195|-,0.0222706
HXB2,B|AU|JF895234|-,0.0169032
HXB2,B|AU|JF895261|-,0.021862
HXB2,B|AU|JF895267|-,0.0245667
HXB2,B|CA|JF957378|-,0.0236065
HXB2,B|GB|JN100689|2006,0.0249076
HXB2,B|GB|JN100730|1999,0.0238932
HXB2,B|GB|JN100774|2004,0.0246924
HXB2,B|GB|JN100834|2002,0.0237979
